review_text,rating,category_text,binary_label,category_label
"The photos are fantastic, but beware some of the procedures.: I purchased his book, for several reasons.  I have suffered from lower lumbar back pain for 40 years.  Forty years ago, the Veterans Administration Hospital strongly recommended surgery. And meanwhile provided grocery bags of pain killers.<br /><br />But I also lived and worked in an African village for two years. I knew Esther was on the right track. The functional posture and strength of both men and woman in the tribe in which I lived, was  awesome. Esther's photographs beautifully capture the functional strength and poise that I witnessed many years ago.<br /><br />I bought this book with great hopes. Sadly, some of the ideas in this book only injured my back further.<br /><br />But I can also say the same for the dozens of &#34;back books&#34; and seminars which I have read or attended over forty years. Whether the subject is Tai Chi, Yoga, or Pilates, I always find that some exercises seem to help, but there are unhappily always a few exercises that do further injury. And there is the rub.<br /><br />I am also amazed that Esther does not show the ancient &#34;village squat.&#34; This is a glaring omission. A westerner can not live, or travel, in the 3rd world and not observe the ease and frequency with which villagers - young and old - can assume the village squat.<br />Generally, Westerners just can't seem to squat like this for any length of time.  I am mystified that this functional and popular position is not captured in her photographs.<br /><br />I would love to see Esther take her beautiful - but beginning research - a step further.<br /><br />Thankfully, I eventually found right here - at Amazon - some back books and DVD's which have given me relief from back pain for the first time in 40 years  - as well as a new found ability to run and ice skate again.<br /><br />Admittedly, my search was a long journey, but I found the best self help yet in the books and DVD's of Peter Egoscue.  Book by book, I became so impressed with the results, that I eventually bought every book and DVD Peter has written or produced.<br /><br />My back problems are largely confined to the lower lumbar area, due to injuries sustained in Vietnam in 1970.<br /><br />Ironically, Peter Egoscue is also a Vietnam veteran who sustained injuries while on duty. Peter embarked on his own search to heal himself.<br /><br />What a marvelous, simple and sound approach he has pioneered.  Not one of Peter egoscue's procedures has ever caused my back further injury or pain!<br /><br />In response to the one negative comment I received, may I affirm and clarify that my back injuries are serious - due to substantial injuries sustained in Vietnam. I do recognize that many other people will be well served by Esther's exercises.<br /><br />But, I also wish to extend a hopeful hand to those whose injuries are severe, life long, and who so far may have found only partial or intermittent help with the many modalities of back treatment that have developed over the past 40 years.<br /><br />In addition, to the books and DVD's I recommended above, I now wish to one more book that I earlier withheld - due to its price. &#34;Rehabilitation of The Spine: A Practitioner's Manual&#34; by Craig Liebsenson. Available here on Amazon.<br /><br />Yes, the price is edgy! But this book is a must have for anyone who experiences chronic and severe back difficulties. A magnificent and clearly articulated review of all of the current treatment modalities available in the mainstream as well as the alternative medical fields today. Pay attention to what Dr Vladimir Janda is doing to treat patients in Czechoslovakia.<br /><br />Ok. A couple years later, and I wish to add another writer, especially for those persons with serious injuries - sports related or work related. I discovered the fellow who has co-authored more than 300 clinical published studies on the back and spine.  He is a fountainhead of knowledge for trainers and rehab experts alike. He is quoted by the best of the best trainers regularly. Two of his books -  directed toward the medical professional ---  are available here on Amazon. &#34;Low Back Disorders&#34; and &#34;Ultimate Back Fitness & Performance&#34;  by Stuart McGill, PhD.<br /><br />His research methods are exquisite.  He busts more fitness myths than any writer I have yet read - and he does this with science based data, much of it derived from his own labs. I must caution that he writes to the trainer and rehab audience. But his writing is extremely clear to me, a lay person. Nearly every page in the first half of book, &#34;Low Back Disorders,&#34; is filled with lab evidence as to why so much of what your coach, your drill instructor, your fitness guru, and / or the muscles mags are saying is simply dangerous or wrong.  This half steers you away from incredibly dangerous , but popular routines. That knowledge alone is worth a lot.<br /><br />As you will recognize in all of his books and DVD's, Dr Stuart McGill works with the highest performing world class athletes.<br /><br />He also publishes two DVD's which I have not found here on Amazon.<br /><br />Once again, good luck with your own search for back health.<br /><br />Added, Sep 11, 2016<br />Are you folks  aware that Dr Stuart McGill has finally released a new book.  His first book in his 30+ year career, now intended to help the lay person? Everyday folks.<br /><br />Having read all of Dr McGill's books and watched all of his DVD's -- which are geared toward the professional, I can now say that this new book, &#34;Back Mechanic&#34; is the best written and edited, the best produced and best illustrated of all his books.<br /><br />I presented a copy of this book to an attending Physician at  the local Veteran's Medical Center, Department of Rehabilitative medicine.<br />I told her I might recommend this book to other veterans. But first would like to hear her own opinion. Do you think these ideas will case any harm?<br />Do you think these ideas will help veterans?<br /><br />She got back to me, &#34;I love it! It is so easy to read. So easy for the veteran to understand.  I have received approval from the Department Director to make this book available to all of my veteran patients. We are now seeking the funding from the Education Department.<br /><br />It was released just recently.<br />Available at Amazon:  http://www.amazon.com/Back-Mechanic-Dr-Stuart-McGill/dp/0973501820<br /><br />Most importantly, for the first time Dr McGill has included a self diagnosis procedure, so that every day persons can hopefully determine the major causes and/or sources of their back pain.<br />The book covers rehabilitation remedies that address each particular diagnosis.<br /><br />I can say that having read all of his prior books and learned so much, I am now learning even more in this beautiful edition. The illustrations are clear and extensive.<br /><br />Once again, Stuart McGill dispels so many sports rehabilitation myths and legends. He lays bare many surprising details that are truly harmful to a healthy back. And describes in detail the way back to real recovery.<br /><br />I am only a bit more than 1/2 way through it.<br />I deliberately set a slow pace. Stopping to try out his techniques and his self diagnosis strategies.<br /><br />We are fortunate to have the wisdom of this man who has spent decades in his research laboratory as well as his rehabilitation facility. He has worked with the world's top elite athletes for all of these decades, as well as everyday folks who are injured.<br /><br />This book may become the classic in its field. The starting place.<br /><br />I will may write a review and post it when I have finished reading the entire book.<br /><br />Good luck.",3.0,Books,0,7
"Great quality, great fit, washes well: Very nice medium weight sweat shirt. I bought it as a gag gift for my boyfriend fully expecting him to give it to me!  He kept it and wears it often. He tends to "" get too warm in swear shirts"" allegedly but wears this all the time.  I even bought my favorite color!  It fits very nice, the sleeves fit just off the shoulder, which was a huge selling point for me as I have wide shoulders and fits at the waist nicely.  I got an XL and he is 5'11"" and about 215lbs. It looks great on him!  Now I have to order my own!",5.0,Sports_and_Outdoors,1,28
Great series: Best series on tv....what else can I say!,5.0,Movies_and_TV,1,22
Works great: Make a heavy tap with your toe and wait for zero to appear and get on.  Displays weight very quickly.,5.0,Health_and_Household,1,16
EXCELENTE CÁMARA: ME SATISFACE MUCHO ESTA CÁMARA Y CON LAS ACTUALIZACIONES FUNCIONA MUY BIEN,5.0,Electronics,1,12
Runs small but good shorts: Shorts are good. Wish I knew that had an inner liner like swim shorts. The shorts run a lil smaller than expected and I probably should have gone for a large. Good quality material and good pocket size.,4.0,Clothing_Shoes_and_Jewelry,1,10
Finding Bliss: Terrible ending. She should never have married him in the first place. Easy boring read. Wish it had been a bit more challenging.,2.0,Kindle_Store,0,20
Great cat toy!: Works great for my cat.,5.0,Pet_Supplies,1,26
Happy Customer: Wife is very happy with the quality and longevity.,5.0,Home_and_Kitchen,1,18
"Smooth coffee: This is very good coffee. We’ve been roasting our own coffee since august 2020, so not that long, but we’ve gone through a few different flavors and brands, but we really like this brand. We are trying to go through the different coffee regions within this brand. I’ll update as we go",5.0,Grocery_and_Gourmet_Food,1,14
Quality and the color change sequins are fun for all ages.: This Cute little unicorn is so much fun and made of quality material. My grands love his big eyes. He is one of their favorite toys. So much fun to color change!! Everyone loves to play with him.,5.0,Toys_and_Games,1,31
Roku: I love my roku it was easy to set up and I am a tech challenged person. It is easy to use and allows me to watch the shows I want and saves me money at the same time. It was one of the best purchase I have made.,5.0,Electronics,1,12
"Not sure I received what I ordered, package was open and seems light duty for a 110 lb. dog: This is the first retractable dog leash I have purchased and thought it would be easier than using my current 20 ft. long leash that gets tangled and dirty dragging behind my dog.  I assumed (and one should never assume) the leash was a nylon flat belt style but it is a cord, I did not see any specs that would have described the actual leash.  Although I will use it I am a bit skeptical about the strength, I bought the Large for dogs up to 110 lbs.  My dog is just under 70 lbs. but likes to pull so I will update this after I have some experience with it.<br /><br />The package was open inside the envelope when it arrived and there were no instructions on how to lock or unlock the brake, just trial and error until you figure it out.  It doesn't appear to be a used item but since the blister package was open and apparently taped closed I wonder if it was a return.  The unit has the brand name &#34;Amazing Dog Leash&#34; and a disclaimer label that states &#34;NEVER allow the cord/tape to become wrapped around fingers, hands, arms, legs, etc  The cord/tape can cut or burn you or another person&#34;  No other markings on the unit, no indication of the size and since the package was open I just hope what I received is the Large for 110 lb. dogs.  Other brands for large (over 100 lb.) dogs seem to all have a tape style leash that would appear stronger than the cord and since the disclaimer clearly states &#34;cord/tape&#34; one can only assume (there's that word again) that some models of the brand &#34;Amazing Dog Leash&#34; have the tape.",3.0,Pet_Supplies,0,26
just as represented: Really unhappy about the need for this product but these filled the bill. We'll have them up soon where necessary.,5.0,Patio_Lawn_and_Garden,1,25
Great Cord: Great Cord,5.0,Electronics,1,12
"Had a hole in wire insulation: There was a hole in the wire insulation on one of the live wires not far from the pad itself. I'm glad I caught that because that could've damaged my printer motherboard if it shorted to something, or worse, caused a fire.",1.0,Industrial_and_Scientific,0,19
