review_text,rating,category_text,binary_label,category_label
Works.: Value priced. Starts working  very  quick!  You will save money on Kleenex!,5.0,Health_and_Household,1,16
Fantastic: Beautiful and durable and wonderful variety of colors,5.0,Beauty_and_Personal_Care,1,6
"""Our relationship with our closest relative has come a long way since Penny met Koko"": XXXXX<br /><br />“Hidden in the hills of Northern California, a few miles south of San Francisco, lies Woodside—one of the wealthiest towns in the United States.  It is home to a host of celebrities including a Western Lowland Gorilla named Koko, whose life challenges what it is that makes humans unique.<br /><br />Over forty years ago, Penny Patterson set out to discover if humans and gorillas could ever communicate.  What began as a Ph.D. to teach sign language to Koko turned into a lifelong relationship.<br /><br />News about Koko made headlines across the world.  But throughout their time together, Penny has had to fight to keep Koko.<br /><br />Now nearly half a century since the project began, the line between humans and apes is being redrawn.  With over 2000 hours of footage, collected over 44 years, does “Project Koko” finally prove that animals can communicate their thoughts and feelings with humans or are there some things that will always separate us from our closest relative?”<br /><br />The above is the introduction of this extraordinary documentary.  It tells the true story of Koko, the only “talking” gorilla in the world and her lifelong relationship with her caregiver, animal psychologist Dr. Francine “Penny” Patterson.<br /><br />Project Koko is the largest running animal language study in history.  It began in 1971 when Koko was born (on July 4) at the San Francisco Zoo.<br /><br />Patterson along with Dr. Ronald Cohn (who has documented Koko’s life on film) are founders of “The Gorilla Foundation”.  This foundation is a non-profit which oversees Koko’s care and aims to raise awareness for the plight of apes everywhere.<br /><br />What I especially liked about this film is that it considers what the critics of Project Koko have to say.  This is good because it is through debate that science advances.<br /><br />Finally, throughout this documentary are comments from others.  As well, there is interesting archival footage.<br /><br />In conclusion, this is the documentary to get if you’re a Koko fan (or even if you’re not).  It gives us a unique window into an incredible relationship!!<br /><br />(2015;  55 min excluding end credits;  6 chapters;  wide screen;  English subtitles;  PBS)<br /><br />&#60;&#60;Stephen PLETKO, London, Ontario, Canada&#62;&#62;<br /><br />XXXXX",5.0,Movies_and_TV,1,22
Not bad: A little slow & confusing at times,3.0,Movies_and_TV,0,22
Not worth it: Very shallow fire pit.,2.0,Patio_Lawn_and_Garden,0,25
"Kids love it: My son's game. He loves it, except he has already beat the game. Now he has got his brothers trying it.",5.0,Video_Games,1,33
"Good so far.: I'm loving the idea that my yearly bill is less than one month of service on AT&T.  The quality of the service is much better than AT&T.  I only had one bar with AT&T and now I get 4 bars with mint.  My only concern with be, I decided to go for the low data plan.  Data was always slow on AT&T, so I figure I would take the chance with a 3G plan.  I notice my son has used 2G of data in less than 2 days which average to 60 G a month and may pose a problem.  I want to test is slow data=no data before I commit to a higher plan.",4.0,Cell_Phones_and_Accessories,1,9
"only recieved 10 ad stated 40 , the wires are to thin for bASS fishing ,,,: i received the items and looks ok , little thin on wire size , but the ad stated 40 and only recieved 10 contacted the seller and no response . will not be buying from this item again . or able to recommend",1.0,Sports_and_Outdoors,0,28
"Large to size, good looking: Nice panties, great value, the tags mentioned in other reviews are super annoying, and they come a bit large for the size - if between sizes, size down.",4.0,Clothing_Shoes_and_Jewelry,1,10
"Wonderful, fascinating facts about the natural world: I love the amazing, mind-blowing facts presented in this book.  You can randomly open to any page and be amazed. I particularly enjoy sharing these wonders with my kids.  I expect this book will spark a love of science and exploration of the natural world in its readers.  I also appreciated the thoughtful comments on religion vis-à-vis these wonders.  I agree, replacing myth, superstition and fear with contemplation of these wonders for what they truly are, along with adherence to the golden rule, is a path toward healthier human societies and a better world.",5.0,Books,1,7
"Don't buy!!: Although I bought this last month, I didn't need it until today Lo and behold, it doesn't even turn on. I cannot find any information on returning it.<br />Wish I could give it a 0......",1.0,Health_and_Personal_Care,0,17
High quality: High quality,5.0,Home_and_Kitchen,1,18
Awesome show...: For the foodie fans/and cooks chefs alike this is a grand competition of the high chef caliber. You will love to see your favorite chefs go head to head in a competition of high caliber skills in kitchen stadium.,5.0,Movies_and_TV,1,22
Ouch: Cute but painful!,2.0,Clothing_Shoes_and_Jewelry,0,10
Great sample set of Fender guitar picks: Nice mixture of thicknesses exactly as described,5.0,Musical_Instruments,1,23
Five Stars: BEST PRODUCT I'VE EVER FOUND WITH NO SIDE EFFECTS AND WORKS!!!!,5.0,Health_and_Household,1,16
Mine keeps showing code 6815. Will not change. ...: Mine keeps showing code 6815. Will not change. called customer service and they said change the code. I can't,1.0,Electronics,0,12
So much fun: Love this game!,5.0,Unknown,1,32
"Good for stairs. Hard to slide under heavy items.: It's good construction.  Only thing is that too bad it's not a convertible dolly..  But overall great for stairs .  One other important thing is that the bottom pad won't slide under your heavy furnitures or other heavy stuff easily.  Because it's almost 2 inches high from the floor . So if you're just one person trying to load  something heavy,  you'll have to lift the item and slide it under.  I wish the bottom panel was flat and close to the ground.",3.0,Industrial_and_Scientific,0,19
"Great Sandal!: I have plantar fasciitis and a neuroma.  Normally I have to use custom orthotics but I can wear these sandals.  I have them in three colors.  My foot is also narrow so it’s hard to find shoes that don’t slip but with these all the straps are adjustable.  I bought my first pair about three years, have worn them a lot and they still look great.  I normally wear a 7 1/2 in shoes and an 8 in tennis shoes but a 7 fits perfectly in these sandals.  I highly recommend this shoe.",5.0,Clothing_Shoes_and_Jewelry,1,10
Five Stars: My 19 month old granddaughter has found these fun and easy to use! Great purchase!,5.0,Baby_Products,1,5
Really good: It looks and feels great. The carbon fiber for me feels and looks the best because you have it shine and it’s rock solid too.,5.0,Unknown,1,32
Five Stars: Excellent,5.0,Home_and_Kitchen,1,18
"DON'T BUY: I've had this printer for a little over a year and barely used it during that time. I went to print something and I got a message saying ""Turn off printer and unplug it. Contact your nearest Canon service center to request a repair.""<br />When I opened it up, I couldn't even see the ink cartridges, it's like the disappeared. Now, I guess I'm going to have to pay to get it repaired or junk it and buy another one. So disappointed.",1.0,Office_Products,0,24
great product and i reccomemd you buy iy: love it very similar to ari by ariana grande,5.0,Beauty_and_Personal_Care,1,6
Five Stars: Perfect! Thanks! :),5.0,Cell_Phones_and_Accessories,1,9
love!: super comfy and I sleep like a baby at night!,5.0,Unknown,1,32
"Always a Winner: I purchased the DVD to replace my old VHS tape of this movie.  The color is much more enhanced and the dvd brings in more detail to the overall picture.  As for Stewart and Kelly, they were at their magificent best.  I look forward to seeing this movie many times in future years.",5.0,Movies_and_TV,1,22
SO worth the money: This is exactly what I was looking for.  It is easy to set up.  Sturdy.  Looks GREAT! and incredibly functional.  I am so happy that I made this purchase.,5.0,Home_and_Kitchen,1,18
